year_month,Country,AverageTemperature
1974-05,United States,14.143
1974-06,China,17.379
1974-06,Indonesia,25.852
1974-06,United States,18.66
1974-07,China,19.836
1974-07,Indonesia,25.471
1974-07,United States,21.704
1974-08,China,18.471
1974-08,Indonesia,25.913
1974-08,United States,19.923
1974-09,China,14.154000000000002
1974-09,Indonesia,25.986
1974-09,United States,15.458
1974-10,China,7.342
1974-10,Indonesia,26.099
1974-10,United States,9.32
1974-11,China,0.677
1974-11,Indonesia,26.223000000000003
1974-11,United States,2.773
1974-12,China,-8.097000000000001
1974-12,Indonesia,25.751
1974-12,United States,-2.476
1975-01,China,-7.321999999999999
1975-01,Indonesia,25.823
1975-01,United States,-3.216
1975-02,China,-4.449000000000002
1975-02,Indonesia,25.854000000000006
1975-02,United States,-2.34
1975-03,China,2.347
1975-03,Indonesia,25.979
1975-03,United States,1.44
1975-04,China,8.591000000000001
1975-04,Indonesia,26.266
1975-04,United States,5.968
1975-05,China,12.962
1975-05,Indonesia,26.245
1975-05,United States,13.956
1975-06,China,17.979
1975-06,Indonesia,25.864
1975-06,United States,18.198
1975-07,China,19.634
1975-07,Indonesia,25.509
1975-07,United States,21.53
1975-08,China,19.397
1975-08,Indonesia,25.947
1975-08,United States,20.285
1975-09,China,15.296
1975-09,Indonesia,25.913
1975-09,United States,15.289
1975-10,China,8.464
1975-10,Indonesia,25.915000000000006
1975-10,United States,9.844
1975-11,China,0.118
1975-11,Indonesia,25.873
1975-11,United States,2.4290000000000003
1975-12,China,-7.805999999999999
1975-12,Indonesia,25.594
1975-12,United States,-2.211
1976-01,China,-7.523
1976-01,Indonesia,25.154
1976-01,United States,-3.876
1976-02,China,-3.1420000000000003
1976-02,Indonesia,25.539
1976-02,United States,0.2559999999999998
1976-03,China,0.416
1976-03,Indonesia,25.747
1976-03,United States,2.94
1976-04,China,7.422999999999999
1976-04,Indonesia,25.964
1976-04,United States,8.575000000000001
1976-05,China,13.68
1976-05,Indonesia,26.286
1976-05,United States,13.308
1976-06,China,16.916
1976-06,Indonesia,25.663
1976-06,United States,18.448
1976-07,China,18.9
1976-07,Indonesia,25.44
1976-07,United States,21.201
1976-08,China,17.986
1976-08,Indonesia,25.567
1976-08,United States,20.131
1976-09,China,14.043
1976-09,Indonesia,26.136
1976-09,United States,16.176
1976-10,China,7.582000000000001
1976-10,Indonesia,25.864
1976-10,United States,7.818
1976-11,China,-1.744
1976-11,Indonesia,26.117
1976-11,United States,1.913
1976-12,China,-6.882999999999999
1976-12,Indonesia,25.893
1976-12,United States,-3.075
1977-01,China,-10.341
1977-01,Indonesia,25.742
1977-01,United States,-5.601
1977-02,China,-5.9540000000000015
1977-02,Indonesia,25.443
1977-02,United States,0.2709999999999999
1977-03,China,2.237
1977-03,Indonesia,25.879
1977-03,United States,2.918
1977-04,China,8.407
1977-04,Indonesia,26.119
1977-04,United States,9.153
1977-05,China,13.219
1977-05,Indonesia,26.19
1977-05,United States,14.556
1977-06,China,17.498
1977-06,Indonesia,25.714
1977-06,United States,19.741
1977-07,China,19.908
1977-07,Indonesia,25.61
1977-07,United States,22.083
1977-08,China,18.835
1977-08,Indonesia,25.41
1977-08,United States,20.909
1977-09,China,14.858
1977-09,Indonesia,26.139
1977-09,United States,17.025
1977-10,China,8.392000000000001
1977-10,Indonesia,26.142000000000003
1977-10,United States,9.815
1977-11,China,0.356
1977-11,Indonesia,26.426
1977-11,United States,2.694
1977-12,China,-5.199
1977-12,Indonesia,26.016
1977-12,United States,-2.326
1978-01,China,-9.151
1978-01,Indonesia,25.802
1978-01,United States,-4.646000000000001
1978-02,China,-6.114000000000001
1978-02,Indonesia,25.971
1978-02,United States,-3.857
1978-03,China,1.2440000000000002
1978-03,Indonesia,26.201
1978-03,United States,2.819
1978-04,China,8.994
1978-04,Indonesia,26.102
1978-04,United States,8.736
1978-05,China,14.237
1978-05,Indonesia,26.534
1978-05,United States,13.89
1978-06,China,18.267
1978-06,Indonesia,25.992
1978-06,United States,18.872
1978-07,China,20.09
1978-07,Indonesia,25.693
1978-07,United States,21.733
1978-08,China,19.09
1978-08,Indonesia,26.092
1978-08,United States,20.653
1978-09,China,14.464
1978-09,Indonesia,25.752
1978-09,United States,17.028
1978-10,China,7.537000000000001
1978-10,Indonesia,25.841
1978-10,United States,9.73
1978-11,China,0.6809999999999999
1978-11,Indonesia,26.095
1978-11,United States,3.1860000000000004
1978-12,China,-4.760999999999999
1978-12,Indonesia,25.746
1978-12,United States,-3.127
1979-01,China,-6.856
1979-01,Indonesia,25.898000000000003
1979-01,United States,-6.62
1979-02,China,-3.212
1979-02,Indonesia,26.081
1979-02,United States,-5.276
1979-03,China,0.908
1979-03,Indonesia,26.136
1979-03,United States,3.175
1979-04,China,8.015
1979-04,Indonesia,26.263
1979-04,United States,7.974
1979-05,China,13.545
1979-05,Indonesia,26.592
1979-05,United States,13.758
1979-06,China,17.922
1979-06,Indonesia,26.082
1979-06,United States,18.514
1979-07,China,19.263
1979-07,Indonesia,25.536
1979-07,United States,21.439
1979-08,China,18.727
1979-08,Indonesia,26.046
1979-08,United States,20.371
1979-09,China,13.53
1979-09,Indonesia,26.02
1979-09,United States,17.086
1979-10,China,8.407
1979-10,Indonesia,26.172
1979-10,United States,10.821
1979-11,China,-0.684
1979-11,Indonesia,26.136
1979-11,United States,2.972
1979-12,China,-4.675999999999998
1979-12,Indonesia,25.758000000000006
1979-12,United States,-1.355
1980-01,China,-8.221
1980-01,Indonesia,25.748
1980-01,United States,-3.5170000000000003
1980-02,China,-5.497000000000001
1980-02,Indonesia,25.904
1980-02,United States,-1.325
1980-03,China,0.8130000000000001
1980-03,Indonesia,26.037
1980-03,United States,2.073
1980-04,China,7.686
1980-04,Indonesia,26.241
1980-04,United States,8.601
1980-05,China,14.046
1980-05,Indonesia,26.579
1980-05,United States,14.167
1980-06,China,18.004
1980-06,Indonesia,26.102
1980-06,United States,18.939
1980-07,China,19.859
1980-07,Indonesia,25.973000000000003
1980-07,United States,22.544
1980-08,China,18.479
1980-08,Indonesia,25.691
1980-08,United States,20.776
1980-09,China,13.959
1980-09,Indonesia,26.14
1980-09,United States,16.791
1980-10,China,7.595
1980-10,Indonesia,26.096
1980-10,United States,9.348
1980-11,China,2.37
1980-11,Indonesia,26.068
1980-11,United States,3.42
1980-12,China,-5.692
1980-12,Indonesia,25.784
1980-12,United States,-2.191
1981-01,China,-8.200999999999999
1981-01,Indonesia,25.55
1981-01,United States,-0.9960000000000004
1981-02,China,-4.3950000000000005
1981-02,Indonesia,25.832
1981-02,United States,0.0219999999999998
1981-03,China,2.688
1981-03,Indonesia,26.204
1981-03,United States,4.221
1981-04,China,9.319
1981-04,Indonesia,26.053
1981-04,United States,10.178
1981-05,China,13.85
1981-05,Indonesia,26.457
1981-05,United States,13.88
1981-06,China,18.201
1981-06,Indonesia,26.219
1981-06,United States,19.467
1981-07,China,20.424
1981-07,Indonesia,25.877
1981-07,United States,21.562
1981-08,China,18.855
1981-08,Indonesia,26.325
1981-08,United States,20.495
1981-09,China,14.175
1981-09,Indonesia,25.892
1981-09,United States,16.223
1981-10,China,6.412000000000001
1981-10,Indonesia,26.081000000000003
1981-10,United States,9.072
1981-11,China,-1.55
1981-11,Indonesia,26.141
1981-11,United States,4.343999999999999
1981-12,China,-6.6610000000000005
1981-12,Indonesia,25.74
1981-12,United States,-1.81
1982-01,China,-6.396999999999999
1982-01,Indonesia,25.637
1982-01,United States,-5.792999999999999
1982-02,China,-4.266
1982-02,Indonesia,25.85
1982-02,United States,-2.141
1982-03,China,1.925
1982-03,Indonesia,25.933000000000003
1982-03,United States,3.048
1982-04,China,8.089
1982-04,Indonesia,26.131
1982-04,United States,6.7360000000000015
1982-05,China,13.996
1982-05,Indonesia,26.302
1982-05,United States,14.001
1982-06,China,17.438
1982-06,Indonesia,25.933000000000003
1982-06,United States,17.84
1982-07,China,19.73
1982-07,Indonesia,25.588
1982-07,United States,21.383000000000003
1982-08,China,18.984
1982-08,Indonesia,25.503
1982-08,United States,20.56
1982-09,China,13.864
1982-09,Indonesia,25.86
1982-09,United States,16.061
1982-10,China,8.77
1982-10,Indonesia,25.916
1982-10,United States,8.802
1982-11,China,0.195
1982-11,Indonesia,26.338
1982-11,United States,2.43
1982-12,China,-6.531000000000001
1982-12,Indonesia,26.31
1982-12,United States,-0.4530000000000001
1983-01,China,-7.973999999999998
1983-01,Indonesia,26.146
1983-01,United States,-2.596
1983-02,China,-5.7970000000000015
1983-02,Indonesia,26.484
1983-02,United States,0.026
1983-03,China,1.2120000000000002
1983-03,Indonesia,26.959
1983-03,United States,3.227
1983-04,China,7.824000000000002
1983-04,Indonesia,26.742
1983-04,United States,6.625
1983-05,China,14.105
1983-05,Indonesia,26.463
1983-05,United States,13.011
1983-06,China,17.169
1983-06,Indonesia,26.213
1983-06,United States,18.284
1983-07,China,19.43
1983-07,Indonesia,25.751
1983-07,United States,21.787
1983-08,China,18.998
1983-08,Indonesia,25.966
1983-08,United States,21.763
1983-09,China,15.117
1983-09,Indonesia,26.086
1983-09,United States,16.346
1983-10,China,8.061
1983-10,Indonesia,26.13000000000001
1983-10,United States,9.854
1983-11,China,0.941
1983-11,Indonesia,26.175
1983-11,United States,3.759
1983-12,China,-5.984999999999999
1983-12,Indonesia,25.745
1983-12,United States,-5.138
1984-01,China,-9.268
1984-01,Indonesia,25.597
1984-01,United States,-4.207
1984-02,China,-6.3500000000000005
1984-02,Indonesia,25.509
1984-02,United States,-1.015
1984-03,China,1.1700000000000002
1984-03,Indonesia,25.911
1984-03,United States,2.553
1984-04,China,8.207
1984-04,Indonesia,25.91
1984-04,United States,7.175000000000002
1984-05,China,14.037
1984-05,Indonesia,25.968000000000004
1984-05,United States,13.769
1984-06,China,17.852999999999994
1984-06,Indonesia,25.766
1984-06,United States,19.035
1984-07,China,19.367
1984-07,Indonesia,25.339
1984-07,United States,21.264
1984-08,China,18.767
1984-08,Indonesia,25.761
1984-08,United States,20.886
1984-09,China,13.812
1984-09,Indonesia,25.583
1984-09,United States,15.677
1984-10,China,7.451
1984-10,Indonesia,25.97300000000001
1984-10,United States,9.514
1984-11,China,0.7090000000000001
1984-11,Indonesia,26.177
1984-11,United States,2.373
1984-12,China,-7.539999999999999
1984-12,Indonesia,25.785
1984-12,United States,-1.2899999999999998
1985-01,China,-8.546
1985-01,Indonesia,25.863000000000003
1985-01,United States,-4.019
1985-02,China,-4.803000000000001
1985-02,Indonesia,26.206
1985-02,United States,-3.455
1985-03,China,0.1520000000000001
1985-03,Indonesia,26.211
1985-03,United States,3.677
1985-04,China,8.886000000000003
1985-04,Indonesia,26.146
1985-04,United States,8.709
1985-05,China,14.114
1985-05,Indonesia,26.436
1985-05,United States,14.656
1985-06,China,17.567999999999998
1985-06,Indonesia,26.001
1985-06,United States,18.462
1985-07,China,19.529
1985-07,Indonesia,25.221
1985-07,United States,21.758000000000003
1985-08,China,19.376
1985-08,Indonesia,25.802
1985-08,United States,20.02
1985-09,China,13.594
1985-09,Indonesia,25.795
1985-09,United States,15.271
1985-10,China,8.09
1985-10,Indonesia,26.06600000000001
1985-10,United States,9.435
1985-11,China,-0.3289999999999999
1985-11,Indonesia,26.127
1985-11,United States,1.545
1985-12,China,-6.747999999999998
1985-12,Indonesia,26.055
1985-12,United States,-3.015
1986-01,China,-7.4049999999999985
1986-01,Indonesia,25.736
1986-01,United States,-1.274
1986-02,China,-5.024
1986-02,Indonesia,25.778
1986-02,United States,-0.175
1986-03,China,1.404
1986-03,Indonesia,25.823
1986-03,United States,4.471
1986-04,China,7.735
1986-04,Indonesia,26.087
1986-04,United States,8.394
1986-05,China,14.264
1986-05,Indonesia,26.675
1986-05,United States,14.245
1986-06,China,18.049
1986-06,Indonesia,26.253
1986-06,United States,19.789
1986-07,China,19.758
1986-07,Indonesia,25.913
1986-07,United States,21.544
1986-08,China,18.668
1986-08,Indonesia,26.102
1986-08,United States,20.188
1986-09,China,14.067
1986-09,Indonesia,26.117
1986-09,United States,15.92
1986-10,China,6.862
1986-10,Indonesia,26.040000000000006
1986-10,United States,9.691
1986-11,China,-0.455
1986-11,Indonesia,26.07
1986-11,United States,2.504
1986-12,China,-5.481
1986-12,Indonesia,26.092
1986-12,United States,-0.583
1987-01,China,-6.791
1987-01,Indonesia,25.681
1987-01,United States,-2.5250000000000004
1987-02,China,-2.9230000000000005
1987-02,Indonesia,25.874
1987-02,United States,0.2569999999999997
1987-03,China,1.449
1987-03,Indonesia,26.433000000000003
1987-03,United States,3.266
1987-04,China,8.481
1987-04,Indonesia,26.408
1987-04,United States,9.16
1987-05,China,13.445
1987-05,Indonesia,26.624
1987-05,United States,15.258
1987-06,China,17.415
1987-06,Indonesia,26.761
1987-06,United States,19.63
1987-07,China,19.76
1987-07,Indonesia,26.262
1987-07,United States,21.479
1987-08,China,18.848
1987-08,Indonesia,26.199
1987-08,United States,20.587
1987-09,China,14.575
1987-09,Indonesia,26.561
1987-09,United States,16.371
1987-10,China,7.842
1987-10,Indonesia,26.712000000000003
1987-10,United States,9.653
1987-11,China,0.125
1987-11,Indonesia,26.664
1987-11,United States,3.835
1987-12,China,-5.238
1987-12,Indonesia,26.241
1987-12,United States,-1.4329999999999998
1988-01,China,-6.619999999999999
1988-01,Indonesia,26.31
1988-01,United States,-4.263
1988-02,China,-5.388999999999999
1988-02,Indonesia,26.307
1988-02,United States,-1.361
1988-03,China,-0.0189999999999999
1988-03,Indonesia,26.623
1988-03,United States,3.252
1988-04,China,8.287
1988-04,Indonesia,26.67
1988-04,United States,8.686
1988-05,China,13.628
1988-05,Indonesia,26.785
1988-05,United States,14.642
1988-06,China,18.345
1988-06,Indonesia,26.188
1988-06,United States,20.021
1988-07,China,20.304
1988-07,Indonesia,25.945
1988-07,United States,22.243
1988-08,China,18.9
1988-08,Indonesia,25.922
1988-08,United States,21.295
1988-09,China,14.684
1988-09,Indonesia,26.269
1988-09,United States,16.160999999999998
1988-10,China,8.116
1988-10,Indonesia,26.258000000000006
1988-10,United States,9.22
1988-11,China,0.912
1988-11,Indonesia,26.195
1988-11,United States,2.9090000000000003
1988-12,China,-4.497999999999998
1988-12,Indonesia,25.536
1988-12,United States,-1.501
1989-01,China,-7.393999999999999
1989-01,Indonesia,26.07
1989-01,United States,-3.103
1989-02,China,-4.452
1989-02,Indonesia,25.78
1989-02,United States,-2.817
1989-03,China,1.814
1989-03,Indonesia,25.94
1989-03,United States,3.12
1989-04,China,8.282
1989-04,Indonesia,26.088
1989-04,United States,9.439
1989-05,China,14.05
1989-05,Indonesia,26.426
1989-05,United States,14.031
1989-06,China,17.467
1989-06,Indonesia,26.033
1989-06,United States,18.698
1989-07,China,19.579
1989-07,Indonesia,25.907
1989-07,United States,21.974
1989-08,China,18.744
1989-08,Indonesia,25.982
1989-08,United States,20.469
1989-09,China,14.648
1989-09,Indonesia,26.04
1989-09,United States,16.236
1989-10,China,8.564
1989-10,Indonesia,26.167
1989-10,United States,9.901
1989-11,China,0.062
1989-11,Indonesia,26.241
1989-11,United States,2.597
1989-12,China,-4.486999999999999
1989-12,Indonesia,25.974
1989-12,United States,-4.0680000000000005
1990-01,China,-7.151
1990-01,Indonesia,25.717
1990-01,United States,-1.1230000000000002
1990-02,China,-3.761
1990-02,Indonesia,26.373
1990-02,United States,-1.747
1990-03,China,2.889
1990-03,Indonesia,26.386
1990-03,United States,4.465
1990-04,China,7.676
1990-04,Indonesia,26.715
1990-04,United States,9.38
1990-05,China,13.765
1990-05,Indonesia,26.7
1990-05,United States,13.772
1990-06,China,18.192
1990-06,Indonesia,26.359
1990-06,United States,19.78
1990-07,China,19.863
1990-07,Indonesia,25.775
1990-07,United States,21.605
1990-08,China,19.25
1990-08,Indonesia,26.103
1990-08,United States,20.857
1990-09,China,14.892
1990-09,Indonesia,26.142
1990-09,United States,17.457
1990-10,China,8.579
1990-10,Indonesia,26.154
1990-10,United States,9.592
1990-11,China,2.103
1990-11,Indonesia,26.507
1990-11,United States,3.622
1990-12,China,-4.664999999999999
1990-12,Indonesia,25.923
1990-12,United States,-3.401
1991-01,China,-7.524999999999999
1991-01,Indonesia,25.978
1991-01,United States,-3.859
1991-02,China,-3.9250000000000007
1991-02,Indonesia,26.046
1991-02,United States,1.043
1991-03,China,1.5810000000000002
1991-03,Indonesia,26.277
1991-03,United States,3.496
1991-04,China,8.078000000000001
1991-04,Indonesia,26.16
1991-04,United States,9.144
1991-05,China,13.679
1991-05,Indonesia,26.386
1991-05,United States,15.076
1991-06,China,18.004
1991-06,Indonesia,26.313
1991-06,United States,19.335
1991-07,China,20.059
1991-07,Indonesia,25.774
1991-07,United States,21.616
1991-08,China,18.904
1991-08,Indonesia,25.87
1991-08,United States,20.866
1991-09,China,14.517
1991-09,Indonesia,26.082
1991-09,United States,16.607
1991-10,China,7.625999999999999
1991-10,Indonesia,26.061
1991-10,United States,10.154
1991-11,China,0.087
1991-11,Indonesia,26.077
1991-11,United States,1.4780000000000002
1991-12,China,-5.919
1991-12,Indonesia,25.878
1991-12,United States,-1.0319999999999998
1992-01,China,-7.318
1992-01,Indonesia,26.06
1992-01,United States,-1.7390000000000003
1992-02,China,-4.629
1992-02,Indonesia,26.228
1992-02,United States,0.6619999999999999
1992-03,China,1.406
1992-03,Indonesia,26.554
1992-03,United States,4.227
1992-04,China,9.359
1992-04,Indonesia,26.576
1992-04,United States,8.729000000000001
1992-05,China,13.682
1992-05,Indonesia,26.628
1992-05,United States,14.029000000000002
1992-06,China,17.22
1992-06,Indonesia,26.246
1992-06,United States,18.477
1992-07,China,19.272
1992-07,Indonesia,25.693
1992-07,United States,20.595
1992-08,China,18.496
1992-08,Indonesia,25.959
1992-08,United States,19.492
1992-09,China,14.042
1992-09,Indonesia,26.202
1992-09,United States,15.458
1992-10,China,6.686999999999999
1992-10,Indonesia,26.06900000000001
1992-10,United States,9.527
1992-11,China,-0.5650000000000001
1992-11,Indonesia,26.084
1992-11,United States,2.125
1992-12,China,-5.350999999999999
1992-12,Indonesia,25.743
1992-12,United States,-2.906
1993-01,China,-8.565999999999999
1993-01,Indonesia,25.866
1993-01,United States,-3.498
1993-02,China,-2.4120000000000004
1993-02,Indonesia,26.01
1993-02,United States,-2.381
1993-03,China,2.478
1993-03,Indonesia,26.023000000000003
1993-03,United States,3.195
1993-04,China,8.267999999999999
1993-04,Indonesia,26.172
1993-04,United States,8.246
1993-05,China,13.219
1993-05,Indonesia,26.455
1993-05,United States,14.63
1993-06,China,17.599
1993-06,Indonesia,26.275
1993-06,United States,18.459
1993-07,China,19.234
1993-07,Indonesia,25.833
1993-07,United States,21.254
1993-08,China,17.883
1993-08,Indonesia,26.064
1993-08,United States,20.486
1993-09,China,14.403
1993-09,Indonesia,26.101
1993-09,United States,15.534
1993-10,China,7.196000000000001
1993-10,Indonesia,26.203000000000007
1993-10,United States,9.591
1993-11,China,-0.121
1993-11,Indonesia,26.488000000000003
1993-11,United States,1.893
1993-12,China,-6.148
1993-12,Indonesia,26.176
1993-12,United States,-1.0019999999999998
1994-01,China,-7.049
1994-01,Indonesia,25.909
1994-01,United States,-3.729
1994-02,China,-4.1480000000000015
1994-02,Indonesia,26.19
1994-02,United States,-2.622
1994-03,China,0.893
1994-03,Indonesia,25.932
1994-03,United States,3.743
1994-04,China,9.235
1994-04,Indonesia,26.12
1994-04,United States,9.035
1994-05,China,14.597
1994-05,Indonesia,26.326
1994-05,United States,14.413
1994-06,China,18.31
1994-06,Indonesia,25.966
1994-06,United States,19.964
1994-07,China,20.522
1994-07,Indonesia,25.665
1994-07,United States,21.694000000000003
1994-08,China,19.494
1994-08,Indonesia,25.684
1994-08,United States,20.807
1994-09,China,14.241
1994-09,Indonesia,26.114
1994-09,United States,16.567
1994-10,China,7.047000000000001
1994-10,Indonesia,26.28
1994-10,United States,9.572
1994-11,China,2.141
1994-11,Indonesia,26.676
1994-11,United States,2.7
1994-12,China,-5.331
1994-12,Indonesia,26.149
1994-12,United States,-0.8999999999999999
1995-01,China,-8.067
1995-01,Indonesia,26.024
1995-01,United States,-2.139
1995-02,China,-4.046
1995-02,Indonesia,25.984
1995-02,United States,0.2569999999999997
1995-03,China,1.742
1995-03,Indonesia,26.217
1995-03,United States,3.055
1995-04,China,7.7570000000000014
1995-04,Indonesia,26.382
1995-04,United States,7.975
1995-05,China,14.218
1995-05,Indonesia,26.787
1995-05,United States,13.717
1995-06,China,18.426
1995-06,Indonesia,26.487
1995-06,United States,18.469
1995-07,China,19.738
1995-07,Indonesia,25.884
1995-07,United States,21.632
1995-08,China,18.81
1995-08,Indonesia,25.896
1995-08,United States,21.586
1995-09,China,14.66
1995-09,Indonesia,26.308000000000003
1995-09,United States,16.739
1995-10,China,8.334
1995-10,Indonesia,26.47
1995-10,United States,10.03
1995-11,China,0.89
1995-11,Indonesia,26.339
1995-11,United States,2.613
1995-12,China,-5.922999999999999
1995-12,Indonesia,25.978
1995-12,United States,-1.962
1996-01,China,-8.036
1996-01,Indonesia,25.726
1996-01,United States,-4.316000000000002
1996-02,China,-4.711
1996-02,Indonesia,25.818
1996-02,United States,-0.887
1996-03,China,1.461
1996-03,Indonesia,26.663
1996-03,United States,2.021
1996-04,China,7.73
1996-04,Indonesia,26.422
1996-04,United States,7.975
1996-05,China,14.067
1996-05,Indonesia,26.806
1996-05,United States,14.586
1996-06,China,17.752
1996-06,Indonesia,26.377
1996-06,United States,19.513
1996-07,China,19.589
1996-07,Indonesia,26.065
1996-07,United States,21.636
1996-08,China,18.707
1996-08,Indonesia,26.017
1996-08,United States,20.497
1996-09,China,14.587
1996-09,Indonesia,26.37
1996-09,United States,15.429
1996-10,China,7.834
1996-10,Indonesia,26.091
1996-10,United States,8.822000000000003
1996-11,China,-0.012
1996-11,Indonesia,26.291
1996-11,United States,1.809
1996-12,China,-5.416
1996-12,Indonesia,25.934
1996-12,United States,-2.033
1997-01,China,-7.127999999999999
1997-01,Indonesia,25.829
1997-01,United States,-4.0120000000000005
1997-02,China,-4.386
1997-02,Indonesia,25.946
1997-02,United States,0.219
1997-03,China,3.3120000000000003
1997-03,Indonesia,26.583
1997-03,United States,3.757
1997-04,China,9.023
1997-04,Indonesia,26.314
1997-04,United States,7.08
1997-05,China,14.605
1997-05,Indonesia,26.767
1997-05,United States,13.906
1997-06,China,17.997
1997-06,Indonesia,26.609
1997-06,United States,19.042
1997-07,China,20.28
1997-07,Indonesia,25.999
1997-07,United States,21.597
1997-08,China,19.431
1997-08,Indonesia,26.344
1997-08,United States,20.642
1997-09,China,13.636
1997-09,Indonesia,26.222
1997-09,United States,17.458
1997-10,China,7.489999999999998
1997-10,Indonesia,26.494
1997-10,United States,9.233
1997-11,China,0.185
1997-11,Indonesia,26.691
1997-11,United States,2.947
1997-12,China,-6.037000000000001
1997-12,Indonesia,26.665000000000006
1997-12,United States,-1.7939999999999998
1998-01,China,-8.267000000000001
1998-01,Indonesia,26.925
1998-01,United States,-1.6900000000000004
1998-02,China,-2.1760000000000006
1998-02,Indonesia,27.114
1998-02,United States,1.0
1998-03,China,2.1180000000000003
1998-03,Indonesia,27.3
1998-03,United States,3.317
1998-04,China,10.799
1998-04,Indonesia,27.187
1998-04,United States,8.865
1998-05,China,14.458
1998-05,Indonesia,27.478
1998-05,United States,15.193
1998-06,China,18.462
1998-06,Indonesia,26.781
1998-06,United States,18.771
1998-07,China,20.232
1998-07,Indonesia,26.43
1998-07,United States,22.626
1998-08,China,19.112
1998-08,Indonesia,26.229
1998-08,United States,21.299
1998-09,China,15.683
1998-09,Indonesia,26.541
1998-09,United States,18.384
1998-10,China,9.128
1998-10,Indonesia,26.559
1998-10,United States,10.435
1998-11,China,1.621
1998-11,Indonesia,26.479
1998-11,United States,4.521
1998-12,China,-4.548
1998-12,Indonesia,26.034
1998-12,United States,-1.0269999999999997
1999-01,China,-6.332999999999999
1999-01,Indonesia,26.093000000000004
1999-01,United States,-2.5500000000000003
1999-02,China,-1.8440000000000003
1999-02,Indonesia,26.286
1999-02,United States,0.1880000000000001
1999-03,China,1.7120000000000002
1999-03,Indonesia,26.284
1999-03,United States,2.9760000000000004
1999-04,China,9.692
1999-04,Indonesia,26.499
1999-04,United States,8.379000000000001
1999-05,China,14.245
1999-05,Indonesia,26.248
1999-05,United States,13.885
1999-06,China,18.468
1999-06,Indonesia,26.178
1999-06,United States,18.912
1999-07,China,20.246
1999-07,Indonesia,25.708
1999-07,United States,21.923
1999-08,China,18.964
1999-08,Indonesia,25.802
1999-08,United States,21.085
1999-09,China,15.317
1999-09,Indonesia,26.108
1999-09,United States,16.269000000000002
1999-10,China,8.084
1999-10,Indonesia,26.028
1999-10,United States,9.818
1999-11,China,0.974
1999-11,Indonesia,26.322
1999-11,United States,5.34
1999-12,China,-5.442
1999-12,Indonesia,26.046000000000006
1999-12,United States,-1.4209999999999998
2000-01,China,-8.254
2000-01,Indonesia,25.894
2000-01,United States,-2.338
2000-02,China,-5.5390000000000015
2000-02,Indonesia,26.088
2000-02,United States,2.005
2000-03,China,2.196
2000-03,Indonesia,26.308000000000003
2000-03,United States,5.146000000000001
2000-04,China,8.84
2000-04,Indonesia,26.25
2000-04,United States,8.929
2000-05,China,15.253
2000-05,Indonesia,26.682
2000-05,United States,15.085
2000-06,China,18.493
2000-06,Indonesia,25.831
2000-06,United States,19.294
2000-07,China,20.942
2000-07,Indonesia,25.958
2000-07,United States,21.605
2000-08,China,19.08
2000-08,Indonesia,25.833
2000-08,United States,21.263
2000-09,China,14.741
2000-09,Indonesia,26.429
2000-09,United States,16.525
2000-10,China,7.385999999999999
2000-10,Indonesia,26.172
2000-10,United States,10.134
2000-11,China,-0.764
2000-11,Indonesia,26.404
2000-11,United States,1.608
2000-12,China,-5.517
2000-12,Indonesia,26.434
2000-12,United States,-3.459
2001-01,China,-7.728
2001-01,Indonesia,25.985
2001-01,United States,-2.052
2001-02,China,-3.809
2001-02,Indonesia,26.153
2001-02,United States,-0.73
2001-03,China,2.478
2001-03,Indonesia,26.401
2001-03,United States,2.6060000000000003
2001-04,China,8.556000000000001
2001-04,Indonesia,26.411
2001-04,United States,9.274
2001-05,China,14.723
2001-05,Indonesia,26.836
2001-05,United States,14.728
2001-06,China,18.593
2001-06,Indonesia,26.119
2001-06,United States,19.357
2001-07,China,20.833
2001-07,Indonesia,26.191
2001-07,United States,21.907
2001-08,China,19.096
2001-08,Indonesia,26.259
2001-08,United States,21.653
2001-09,China,15.011
2001-09,Indonesia,26.412
2001-09,United States,16.925
2001-10,China,8.745999999999999
2001-10,Indonesia,26.592
2001-10,United States,9.586
2001-11,China,1.406
2001-11,Indonesia,26.489
2001-11,United States,5.2330000000000005
2001-12,China,-6.747999999999998
2001-12,Indonesia,26.109
2001-12,United States,-1.0599999999999998
2002-01,China,-5.917000000000001
2002-01,Indonesia,26.249
2002-01,United States,-1.1660000000000004
2002-02,China,-1.7200000000000002
2002-02,Indonesia,26.434
2002-02,United States,-0.2230000000000001
2002-03,China,3.86
2002-03,Indonesia,26.576
2002-03,United States,2.08
2002-04,China,9.195
2002-04,Indonesia,26.595
2002-04,United States,9.211
2002-05,China,14.157
2002-05,Indonesia,26.917
2002-05,United States,13.908
2002-06,China,18.738
2002-06,Indonesia,26.405
2002-06,United States,20.052
2002-07,China,20.319000000000003
2002-07,Indonesia,26.368
2002-07,United States,22.675
2002-08,China,19.284
2002-08,Indonesia,26.23
2002-08,United States,20.901
2002-09,China,14.272
2002-09,Indonesia,26.36
2002-09,United States,17.518
2002-10,China,7.4769999999999985
2002-10,Indonesia,26.687
2002-10,United States,9.288
2002-11,China,0.246
2002-11,Indonesia,26.772
2002-11,United States,3.919
2002-12,China,-6.363
2002-12,Indonesia,26.75500000000001
2002-12,United States,-0.369
2003-01,China,-7.209
2003-01,Indonesia,26.352
